Devices
1000
,,Imported AMTI OR6 Series Force Plate - CoP,,,Imported AMTI OR6 Series Force Plate - CoP,,,Imported AMTI OR6 Series Force Plate - Force (Reaction),,,Imported AMTI OR6 Series Force Plate - Force (Reaction),,,Imported AMTI OR6 Series Force Plate - Moment (Reaction),,,Imported AMTI OR6 Series Force Plate - Moment (Reaction),,,
Frame,Sub Frame,Cx,Cy,Cz,Cx,Cy,Cz,Fx,Fy,Fz,Fx,Fy,Fz,Mx,My,Mz,Mx,My,Mz
192,3,271,246,0,276.04,988.399,0,-0,-0,-0,-13.1738,-19.143,469.343,-0,-0,-0,41020.1,-2365.7,2627.26
192,4,271,246,0,276.455,988.6,0,-0,-0,-0,-13.3112,-19.2619,469.954,-0,-0,-0,41168,-2563.61,2618.78
192,5,271,246,0,276.387,989.734,0,-0,-0,-0,-13.4699,-19.0194,469.253,-0,-0,-0,41638.6,-2527.77,2661.69
192,6,271,246,0,276.208,990.284,0,-0,-0,-0,-13.0547,-20.6318,468.563,-0,-0,-0,41835.1,-2440.44,2660.24
192,7,271,246,0,276.452,991.371,0,-0,-0,-0,-13.1877,-19.197,468.096,-0,-0,-0,42302.3,-2552.12,2378.46
192,8,271,246,0,276.18,991.412,0,-0,-0,-0,-12.9246,-18.9379,470.821,-0,-0,-0,42567.7,-2438.99,2697.43
192,9,271,246,0,276.614,992.353,0,-0,-0,-0,-13.0751,-19.2065,467.582,-0,-0,-0,42714.9,-2624.92,2671.11
193,0,271,246,0,276.407,992.287,0,-0,-0,-0,-12.807,-19.0087,468.017,-0,-0,-0,42723.8,-2530.77,2671.43
193,1,271,246,0,276.634,993.348,0,-0,-0,-0,-13.0801,-19.128,467.756,-0,-0,-0,43196.4,-2635.32,2722.7
193,2,271,246,0,276.854,994.695,0,-0,-0,-0,-11.7679,-19.7404,467.302,-0,-0,-0,43783.7,-2735.63,2630.68
193,3,271,246,0,276.726,995.444,0,-0,-0,-0,-11.9195,-19.0011,466.342,-0,-0,-0,44043.3,-2670.11,2776.21
193,4,271,246,0,276.703,995.485,0,-0,-0,-0,-11.9943,-19.0806,467.825,-0,-0,-0,44202.4,-2667.98,2682.84
193,5,271,246,0,276.901,996.167,0,-0,-0,-0,-11.3295,-19.1221,469.043,-0,-0,-0,44637.4,-2767.66,2729.46
193,6,271,246,0,276.721,996.855,0,-0,-0,-0,-11.1216,-19.0169,466.594,-0,-0,-0,44725.3,-2669.45,2783.89
193,7,271,246,0,276.974,998.457,0,-0,-0,-0,-10.6558,-19.1278,465.179,-0,-0,-0,45334.9,-2779.04,2670.44
193,8,271,246,0,276.729,998.151,0,-0,-0,-0,-10.7525,-19.0813,467.547,-0,-0,-0,45422.7,-2678.75,2728.91
193,9,271,246,0,277.081,999.516,0,-0,-0,-0,-10.0599,-18.9503,466.571,-0,-0,-0,45964.8,-2837.22,2727.27
194,0,271,246,0,276.359,1000.45,0,-0,-0,-0,-9.99848,-18.4676,466.831,-0,-0,-0,46426.9,-2501.86,2698.91
194,1,271,246,0,277.066,1001.77,0,-0,-0,-0,-10.3656,-18.7085,467.441,-0,-0,-0,47105,-2835.68,2724.06
194,2,271,246,0,277.026,1001.18,0,-0,-0,-0,-9.89399,-19.0655,467.619,-0,-0,-0,46846.7,-2817.93,2784.88
194,3,271,246,0,277.084,1001.98,0,-0,-0,-0,-9.33778,-19.2518,467.441,-0,-0,-0,47200.4,-2843.95,2839.95
194,4,271,246,0,277.001,1003.26,0,-0,-0,-0,-10.2463,-18.9618,469.017,-0,-0,-0,47960.7,-2814.42,2790.25
194,5,271,246,0,277.102,1003.4,0,-0,-0,-0,-8.79154,-19.212,469.005,-0,-0,-0,48028.4,-2861.83,2817.01
194,6,271,246,0,277.193,1003.59,0,-0,-0,-0,-8.75178,-19.0478,470.402,-0,-0,-0,48257.2,-2913.19,2827.19
194,7,271,246,0,277.101,1005.09,0,-0,-0,-0,-8.38923,-18.7631,467.417,-0,-0,-0,48654.4,-2851.85,2776.07
194,8,271,246,0,277.396,1005.16,0,-0,-0,-0,-8.28429,-18.7184,469.603,-0,-0,-0,48915.4,-3003.47,2830.87
194,9,271,246,0,277.334,1005.81,0,-0,-0,-0,-8.33189,-18.6761,469.338,-0,-0,-0,49190.7,-2972.73,2805.43
195,0,271,246,0,277.281,1006.82,0,-0,-0,-0,-8.60745,-18.5798,469.954,-0,-0,-0,49731.3,-2951.59,2879.66
195,1,271,246,0,277.55,1007.57,0,-0,-0,-0,-7.79498,-18.1881,468.101,-0,-0,-0,49886.1,-3065.93,2849.81
195,2,271,246,0,277.646,1007.5,0,-0,-0,-0,-6.91607,-18.6536,472.121,-0,-0,-0,50279.5,-3137.92,2886.45
195,3,271,246,0,277.076,1008.32,0,-0,-0,-0,-7.76548,-17.5819,471.775,-0,-0,-0,50631.2,-2866.61,2938.99
195,4,271,246,0,277.284,1009.06,0,-0,-0,-0,-7.45941,-17.8648,472.472,-0,-0,-0,51056.2,-2969.07,2962.89
195,5,271,246,0,277.426,1010.42,0,-0,-0,-0,-8.21181,-18.1107,473.614,-0,-0,-0,51823.3,-3043.35,2970.56
195,6,271,246,0,277.789,1009.91,0,-0,-0,-0,-7.60044,-17.6159,473.779,-0,-0,-0,51599,-3216.3,2988.09
195,7,271,246,0,277.817,1010.71,0,-0,-0,-0,-7.49959,-17.6643,475.616,-0,-0,-0,52179.8,-3242.2,3048.78
195,8,271,246,0,277.1,1010.91,0,-0,-0,-0,-7.10911,-17.9752,477.454,-0,-0,-0,52478.9,-2912.71,3013.86
195,9,271,246,0,277.642,1012.2,0,-0,-0,-0,-7.37232,-17.1007,476.134,-0,-0,-0,52945.5,-3162.47,3084.56
196,0,271,246,0,277.92,1012.3,0,-0,-0,-0,-7.26177,-15.4711,479.003,-0,-0,-0,53311.6,-3314.85,3088.54
196,1,271,246,0,278.157,1013.13,0,-0,-0,-0,-7.47928,-17.187,479.542,-0,-0,-0,53773,-3432.21,3119.4
196,2,271,246,0,278.163,1013.83,0,-0,-0,-0,-6.95363,-17.257,481.459,-0,-0,-0,54322.9,-3448.69,3108.36
196,3,271,246,0,278.021,1013.56,0,-0,-0,-0,-6.97809,-17.0898,482.776,-0,-0,-0,54339.4,-3389.76,3198.04
196,4,271,246,0,277.711,1014.35,0,-0,-0,-0,-7.60805,-16.1196,483.652,-0,-0,-0,54820.2,-3245.69,3250.94
196,5,271,246,0,278.133,1014.99,0,-0,-0,-0,-7.44172,-17.0785,484.878,-0,-0,-0,55272.7,-3458.52,3251.53
196,6,271,246,0,278.125,1015.37,0,-0,-0,-0,-7.58091,-16.8019,486.014,-0,-0,-0,55585.4,-3462.89,3280.19
196,7,271,246,0,278.173,1016.09,0,-0,-0,-0,-7.29657,-16.4889,487.498,-0,-0,-0,56104.4,-3496.79,3372.46
196,8,271,246,0,278.17,1015.72,0,-0,-0,-0,-8.0307,-16.7677,491.525,-0,-0,-0,56386.8,-3524.1,3252.36
196,9,271,246,0,278.473,1016.77,0,-0,-0,-0,-7.96577,-16.2404,491.603,-0,-0,-0,56915,-3673.57,3260.12
197,0,271,246,0,278.651,1017.33,0,-0,-0,-0,-7.98539,-16.0239,491.349,-0,-0,-0,57160.8,-3759.53,3521
197,1,271,246,0,278.793,1018.75,0,-0,-0,-0,-7.30022,-15.95,491.684,-0,-0,-0,57893.6,-3831.6,3457.49
197,2,271,246,0,278.815,1019.03,0,-0,-0,-0,-8.48789,-15.5745,492.044,-0,-0,-0,58075,-3845.35,3512.56
197,3,271,246,0,278.677,1019.37,0,-0,-0,-0,-8.85575,-15.6852,493.801,-0,-0,-0,58449.1,-3791.11,3576.66
197,4,271,246,0,279.034,1020.13,0,-0,-0,-0,-8.68135,-15.321,494.754,-0,-0,-0,58939.5,-3974.99,3592.87
197,5,271,246,0,278.932,1020.62,0,-0,-0,-0,-9.20296,-15.0882,495.806,-0,-0,-0,59308.8,-3932.96,3577.03
197,6,271,246,0,279.023,1021.15,0,-0,-0,-0,-9.21166,-14.9102,497.641,-0,-0,-0,59791.3,-3992.44,3619.7
197,7,271,246,0,279.294,1020.66,0,-0,-0,-0,-9.59687,-14.4631,500.441,-0,-0,-0,59883.1,-4150.53,3678.74
197,8,271,246,0,279.415,1022.65,0,-0,-0,-0,-9.5158,-14.7205,499.565,-0,-0,-0,60770.9,-4204.04,3736.29
197,9,271,246,0,279.533,1022.89,0,-0,-0,-0,-9.73259,-14.2617,498.251,-0,-0,-0,60733.6,-4251.48,3759.26
198,0,271,246,0,279.271,1022.75,0,-0,-0,-0,-10.6665,-14.1626,502.109,-0,-0,-0,61132.5,-4153.09,3752.1
198,1,271,246,0,279.697,1022.69,0,-0,-0,-0,-9.95996,-13.8737,504.973,-0,-0,-0,61448.3,-4391.55,3570.47
198,2,271,246,0,279.316,1023.87,0,-0,-0,-0,-10.3428,-14.1915,503.769,-0,-0,-0,61900,-4189.45,3840.56
198,3,271,246,0,279.183,1024.26,0,-0,-0,-0,-10.4737,-12.1513,505.419,-0,-0,-0,62298.1,-4136.09,3925.92
198,4,271,246,0,279.894,1024.11,0,-0,-0,-0,-10.9134,-13.2901,507.696,-0,-0,-0,62504.3,-4515.27,3831.07
198,5,271,246,0,279.849,1023.3,0,-0,-0,-0,-11.0168,-13.2377,507.359,-0,-0,-0,62051,-4489.5,4012.36
198,6,271,246,0,279.992,1026.08,0,-0,-0,-0,-11.1885,-12.9036,507.346,-0,-0,-0,63458.4,-4562.28,3952.49
198,7,271,246,0,279.842,1026.24,0,-0,-0,-0,-11.3067,-12.7427,508.924,-0,-0,-0,63737.3,-4499.78,4021.03
198,8,271,246,0,280.314,1026.49,0,-0,-0,-0,-11.3987,-12.6423,509.797,-0,-0,-0,63972.4,-4748.35,4071.41
198,9,271,246,0,280.267,1027.02,0,-0,-0,-0,-11.7423,-12.5218,510.845,-0,-0,-0,64375.3,-4734.05,4024.25
199,0,271,246,0,280.766,1027.46,0,-0,-0,-0,-12.0405,-12.7656,512.25,-0,-0,-0,64780.6,-5002.7,4137.48
199,1,271,246,0,280.535,1027.67,0,-0,-0,-0,-12.2699,-11.7154,514.606,-0,-0,-0,65183.8,-4906.7,4154.24
199,2,271,246,0,280.987,1028.36,0,-0,-0,-0,-12.0266,-12.3417,513.816,-0,-0,-0,65438.8,-5131.39,4150.07
199,3,271,246,0,280.566,1029.25,0,-0,-0,-0,-12.6602,-11.3573,515.306,-0,-0,-0,66086,-4929.55,4226.11
199,4,271,246,0,281.037,1029.64,0,-0,-0,-0,-12.7171,-11.9615,517.142,-0,-0,-0,66522.8,-5190.53,4218.17
199,5,271,246,0,281.202,1029.84,0,-0,-0,-0,-10.3162,-10.8975,517.722,-0,-0,-0,66704,-5281.7,4242.94
199,6,271,246,0,281.082,1029.86,0,-0,-0,-0,-12.8549,-10.9078,519.145,-0,-0,-0,66895.8,-5234.27,4221.4
199,7,271,246,0,281.16,1030.46,0,-0,-0,-0,-13.0391,-10.5892,520.195,-0,-0,-0,67347,-5285.15,4299.97
199,8,271,246,0,281.641,1030.92,0,-0,-0,-0,-13.2647,-9.91041,521.325,-0,-0,-0,67732.8,-5547.41,4334.03
199,9,271,246,0,281.243,1031.13,0,-0,-0,-0,-13.2083,-10.0419,523.077,-0,-0,-0,68067.7,-5357.66,4321.9
200,0,271,246,0,282.427,1031.78,0,-0,-0,-0,-13.7903,-9.78226,523.42,-0,-0,-0,68452.6,-5981.31,4364.29
200,1,271,246,0,281.688,1032.19,0,-0,-0,-0,-13.5719,-9.21366,524.38,-0,-0,-0,68791.3,-5604.66,4357.79
200,2,271,246,0,281.697,1032.39,0,-0,-0,-0,-13.4409,-8.9148,525.516,-0,-0,-0,69046.8,-5621.18,4426.45
200,3,271,246,0,282.215,1033.14,0,-0,-0,-0,-13.9626,-8.46416,526.909,-0,-0,-0,69626.3,-5909.35,4407.41
200,4,271,246,0,281.789,1032.56,0,-0,-0,-0,-13.477,-8.6406,529.189,-0,-0,-0,69618.4,-5709.45,4487.45
200,5,271,246,0,281.9,1033.14,0,-0,-0,-0,-15.2288,-8.29248,529.9,-0,-0,-0,70021.1,-5775.65,4494.31
200,6,271,246,0,282.368,1033.66,0,-0,-0,-0,-14.2987,-8.03376,532.507,-0,-0,-0,70640.2,-6053.4,4506.38
200,7,271,246,0,282.081,1034.52,0,-0,-0,-0,-14.6799,-7.62961,531.633,-0,-0,-0,70982.2,-5890.78,4504.23
200,8,271,246,0,282.358,1034.92,0,-0,-0,-0,-14.73,-7.49294,533.034,-0,-0,-0,71385.4,-6054.42,4622.51
200,9,271,246,0,282.11,1035.45,0,-0,-0,-0,-15.6736,-6.93842,533.299,-0,-0,-0,71701.7,-5924.76,4575.66
201,0,271,246,0,282.389,1035.52,0,-0,-0,-0,-14.7489,-7.09741,536.158,-0,-0,-0,72124.3,-6106.03,4259.7
201,1,271,246,0,282.642,1036.53,0,-0,-0,-0,-15.3933,-6.67818,535.213,-0,-0,-0,72536.5,-6230.91,4624.58
201,2,271,246,0,282.606,1036.5,0,-0,-0,-0,-15.3574,-6.23593,538.008,-0,-0,-0,72902.2,-6244.2,4640.21
201,3,271,246,0,281.738,1036.85,0,-0,-0,-0,-15.5001,-5.83032,539.503,-0,-0,-0,73293.3,-5792.96,4714.17
201,4,271,246,0,282.514,1037.71,0,-0,-0,-0,-15.4397,-5.3672,541.419,-0,-0,-0,74018.9,-6234.01,4825.47
201,5,271,246,0,282.836,1037.32,0,-0,-0,-0,-15.6877,-5.0419,542.989,-0,-0,-0,74018.3,-6426.99,4794.52
201,6,271,246,0,282.671,1037.98,0,-0,-0,-0,-15.7389,-4.70039,543.95,-0,-0,-0,74510.4,-6348.42,4828.62
201,7,271,246,0,282.982,1038.51,0,-0,-0,-0,-15.9664,-4.68847,544.388,-0,-0,-0,74860.2,-6522.95,4888.4
201,8,271,246,0,283.27,1037.88,0,-0,-0,-0,-15.9752,-3.74626,549.192,-0,-0,-0,75174.7,-6738.34,4971.44
201,9,271,246,0,283.044,1038.48,0,-0,-0,-0,-17.6342,-3.69599,548.333,-0,-0,-0,75383.5,-6604.21,4945.77
202,0,271,246,0,283.72,1039.66,0,-0,-0,-0,-16.4974,-3.6221,548.574,-0,-0,-0,76065.6,-6977.8,4944.59
202,1,271,246,0,283.275,1039.46,0,-0,-0,-0,-16.7746,-3.46645,550.945,-0,-0,-0,76286.3,-6762.77,5035.17
202,2,271,246,0,283.547,1040.04,0,-0,-0,-0,-16.9328,-2.30093,552.423,-0,-0,-0,76810.8,-6931.44,5115.33
202,3,271,246,0,283.533,1040.43,0,-0,-0,-0,-16.7606,-2.05026,553.817,-0,-0,-0,77219.1,-6940.81,5108.61
202,4,271,246,0,283.666,1040.13,0,-0,-0,-0,-18.5805,-1.84409,556.022,-0,-0,-0,77360.2,-7042.66,5172.04
202,5,271,246,0,283.613,1040.99,0,-0,-0,-0,-17.1919,-0.584163,556.61,-0,-0,-0,77921.3,-7020.31,5198.93
202,6,271,246,0,283.654,1041.67,0,-0,-0,-0,-17.4967,-0.901658,558.451,-0,-0,-0,78558.3,-7066.58,5246.07
202,7,271,246,0,284.034,1041.57,0,-0,-0,-0,-17.1613,-0.557141,559.757,-0,-0,-0,78686.7,-7295.86,5318.63
202,8,271,246,0,283.984,1039.95,0,-0,-0,-0,-18.0523,-0.156447,561.694,-0,-0,-0,78047.7,-7293.13,5369.72
202,9,271,246,0,283.781,1042.33,0,-0,-0,-0,-18.1825,0.163994,562.829,-0,-0,-0,79544.2,-7193.55,5471.17
203,0,271,246,0,283.988,1043.06,0,-0,-0,-0,-19.0403,0.903428,564.401,-0,-0,-0,80176.5,-7330.66,5479.65
203,1,271,246,0,284.391,1042.76,0,-0,-0,-0,-18.4146,1.37873,566.314,-0,-0,-0,80279.6,-7583.28,5507.52
203,2,271,246,0,284.341,1043.58,0,-0,-0,-0,-18.8229,1.83109,567.104,-0,-0,-0,80855,-7565.75,5618.22
203,3,271,246,0,284.24,1043.92,0,-0,-0,-0,-19.1126,2.83149,567.537,-0,-0,-0,81112.2,-7514.28,5634.35
203,4,271,246,0,284.476,1043.74,0,-0,-0,-0,-18.995,2.0553,571.13,-0,-0,-0,81521.5,-7696.48,5728.76
203,5,271,246,0,284.686,1044.07,0,-0,-0,-0,-19.6667,3.53377,572.962,-0,-0,-0,81971.2,-7841.54,5817.96
203,6,271,246,0,284.685,1044.63,0,-0,-0,-0,-19.7139,4.26015,573.654,-0,-0,-0,82391.3,-7850.17,5825.48
203,7,271,246,0,284.788,1045.39,0,-0,-0,-0,-20.1477,4.50506,575.058,-0,-0,-0,83033.9,-7928.87,5936.13
203,8,271,246,0,284.009,1045.13,0,-0,-0,-0,-20.1122,4.3984,576.904,-0,-0,-0,83148.2,-7504.96,5963.25
203,9,271,246,0,285.167,1046.42,0,-0,-0,-0,-20.0762,5.63349,574.966,-0,-0,-0,83609.3,-8145.79,6168.62
204,0,271,246,0,284.996,1045.59,0,-0,-0,-0,-20.3844,6.65498,581.256,-0,-0,-0,84042.5,-8135.52,6104.7
204,1,271,246,0,285.155,1045.84,0,-0,-0,-0,-20.7954,6.21397,582.402,-0,-0,-0,84353.2,-8243.7,6181.44
204,2,271,246,0,285.104,1045.75,0,-0,-0,-0,-20.394,7.19956,584.493,-0,-0,-0,84607.7,-8243.87,6264.49
204,3,271,246,0,285.783,1046.72,0,-0,-0,-0,-20.6175,7.97259,584.569,-0,-0,-0,85183,-8641.84,6299.66
204,4,271,246,0,285.322,1046.52,0,-0,-0,-0,-21.1424,8.43458,587.64,-0,-0,-0,85513.5,-8415.92,6409.06
204,5,271,246,0,285.428,1047.5,0,-0,-0,-0,-21.3896,9.0999,587.285,-0,-0,-0,86039.4,-8473.26,6426.01
204,6,271,246,0,285.82,1047.14,0,-0,-0,-0,-21.2838,10.1155,591.21,-0,-0,-0,86396.5,-8761.5,6491.54
204,7,271,246,0,286.034,1047.36,0,-0,-0,-0,-21.8315,9.53566,592.796,-0,-0,-0,86758.8,-8912.17,6581.7
204,8,271,246,0,285.314,1047.67,0,-0,-0,-0,-22.035,10.9491,594.283,-0,-0,-0,87163.4,-8506.46,6679.6
204,9,271,246,0,285.648,1048.04,0,-0,-0,-0,-22.1535,11.1556,595.676,-0,-0,-0,87586.9,-8725.57,6654.98
205,0,271,246,0,285.742,1049.04,0,-0,-0,-0,-22.3314,11.6705,594.622,-0,-0,-0,88029.7,-8766.19,6684.77
205,1,271,246,0,285.842,1048.99,0,-0,-0,-0,-22.7263,12.0418,598.112,-0,-0,-0,88515.3,-8877.1,6544.29
205,2,271,246,0,286.016,1048.51,0,-0,-0,-0,-23.1545,12.6773,601.539,-0,-0,-0,88734.9,-9032.82,6921.67
205,3,271,246,0,286.38,1049.44,0,-0,-0,-0,-23.1114,13.0264,601.357,-0,-0,-0,89265.4,-9248.91,6978.38
205,4,271,246,0,285.871,1049.93,0,-0,-0,-0,-23.6282,14.5725,602.845,-0,-0,-0,89781.8,-8964.73,7090.42
205,5,271,246,0,286.357,1050.13,0,-0,-0,-0,-24.0383,14.2222,604.071,-0,-0,-0,90083.6,-9276.74,7100.16
205,6,271,246,0,286,1050.06,0,-0,-0,-0,-24.1402,14.524,607.312,-0,-0,-0,90523.3,-9109.41,7178.51
205,7,271,246,0,286.628,1050.54,0,-0,-0,-0,-24.2896,15.7949,607.299,-0,-0,-0,90818.3,-9490.58,7257.83
205,8,271,246,0,286.697,1050.65,0,-0,-0,-0,-24.8983,16.8427,609.749,-0,-0,-0,91249.7,-9570.9,7368.61
205,9,271,246,0,286.511,1051.1,0,-0,-0,-0,-25.2371,17.4346,610.45,-0,-0,-0,91626.7,-9468.97,7433.87
206,0,271,246,0,286.726,1051.41,0,-0,-0,-0,-25.5558,18.0371,612.374,-0,-0,-0,92107.3,-9630.39,7535.29
206,1,271,246,0,286.72,1051.4,0,-0,-0,-0,-26.0097,18.5081,614.475,-0,-0,-0,92416.9,-9659.46,7586.52
206,2,271,246,0,286.35,1051.64,0,-0,-0,-0,-26.4687,18.1527,615.976,-0,-0,-0,92792.4,-9455.5,7663.71
206,3,271,246,0,286.902,1052.16,0,-0,-0,-0,-26.6637,19.8638,616.66,-0,-0,-0,93212.9,-9805.99,7757.65
206,4,271,246,0,286.951,1052.32,0,-0,-0,-0,-26.7638,20.1223,619.461,-0,-0,-0,93737.1,-9880.99,7867.66
206,5,271,246,0,286.927,1052.86,0,-0,-0,-0,-27.485,21.0882,620.858,-0,-0,-0,94283.2,-9888.33,7885.03
206,6,271,246,0,287.113,1052.98,0,-0,-0,-0,-27.5253,21.9976,621.381,-0,-0,-0,94438.6,-10012.6,8021.26
206,7,271,246,0,287.64,1053.07,0,-0,-0,-0,-27.7584,21.9922,623.915,-0,-0,-0,94879.9,-10381.9,8076.79
206,8,271,246,0,287.183,1054.5,0,-0,-0,-0,-28.1027,23.1122,624.522,-0,-0,-0,95865.9,-10106.5,8092.11
206,9,271,246,0,287.24,1053.39,0,-0,-0,-0,-28.3745,23.69,628.201,-0,-0,-0,95729.3,-10201.7,8208.33
207,0,271,246,0,287.451,1054.07,0,-0,-0,-0,-27.6807,24.4826,628.623,-0,-0,-0,96220.2,-10341.2,8256.54
207,1,271,246,0,287.328,1054.13,0,-0,-0,-0,-28.5848,24.4194,630.298,-0,-0,-0,96518.3,-10291.2,8329.3
207,2,271,246,0,287.688,1053.75,0,-0,-0,-0,-27.6879,25.339,632.556,-0,-0,-0,96620.8,-10556.2,8398.07
207,3,271,246,0,287.428,1054.58,0,-0,-0,-0,-28.3467,26.228,634.395,-0,-0,-0,97428.6,-10421.6,8488.11
207,4,271,246,0,287.49,1053.97,0,-0,-0,-0,-28.287,27.0602,638.768,-0,-0,-0,97711.8,-10533,8655.85
207,5,271,246,0,287.538,1053.2,0,-0,-0,-0,-28.6779,28.0338,638.68,-0,-0,-0,97207.3,-10562.2,8681.75
207,6,271,246,0,287.687,1055.01,0,-0,-0,-0,-28.851,28.2047,639.634,-0,-0,-0,98509,-10673.8,8674.72
207,7,271,246,0,287.66,1054.99,0,-0,-0,-0,-28.9858,29.3706,641.555,-0,-0,-0,98790.9,-10688,8780.54
207,8,271,246,0,287.828,1055.37,0,-0,-0,-0,-29.2387,29.9777,643.208,-0,-0,-0,99290.2,-10823.7,8734.51
207,9,271,246,0,287.811,1055.36,0,-0,-0,-0,-29.5753,31.0956,645.31,-0,-0,-0,99609.5,-10848.1,8916.45
208,0,271,246,0,287.954,1055.73,0,-0,-0,-0,-29.5511,32.4929,646.257,-0,-0,-0,99998.3,-10956.9,8920.33
208,1,271,246,0,287.898,1055.9,0,-0,-0,-0,-30.331,33.9992,647.485,-0,-0,-0,100297,-10941,9111.76
208,2,271,246,0,287.879,1056.54,0,-0,-0,-0,-30.5353,35.3206,648.876,-0,-0,-0,100927,-10952.7,9170.33
208,3,271,246,0,287.879,1056.48,0,-0,-0,-0,-30.6607,36.4452,648.52,-0,-0,-0,100830,-10946.3,9198.42
208,4,271,246,0,288.062,1056.17,0,-0,-0,-0,-30.8188,36.7872,650.272,-0,-0,-0,100900,-11094.8,9310.93
208,5,271,246,0,288.143,1057.14,0,-0,-0,-0,-31.273,37.9244,651.753,-0,-0,-0,101765,-11173.1,9388.21
208,6,271,246,0,288.169,1056.93,0,-0,-0,-0,-31.8801,38.9977,654.29,-0,-0,-0,102022,-11233.8,9471.36
208,7,271,246,0,288.019,1056.92,0,-0,-0,-0,-32.1333,39.1353,656.045,-0,-0,-0,102290,-11165.2,9539.81
208,8,271,246,0,288.181,1057.51,0,-0,-0,-0,-32.2027,39.944,657.091,-0,-0,-0,102840,-11289.2,9668.77
208,9,271,246,0,288.184,1057.65,0,-0,-0,-0,-32.5851,40.5793,658.229,-0,-0,-0,103110,-11311.2,9742.49
209,0,271,246,0,288.056,1057.17,0,-0,-0,-0,-32.9493,41.4974,661.195,-0,-0,-0,103261,-11277,9650.48
209,1,271,246,0,288.122,1057.69,0,-0,-0,-0,-32.5672,42.0452,661.37,-0,-0,-0,103627,-11323.8,9849.79
209,2,271,246,0,287.934,1057.29,0,-0,-0,-0,-32.8394,43.0199,664.615,-0,-0,-0,103872,-11254.3,10098.2
209,3,271,246,0,288.089,1057.56,0,-0,-0,-0,-32.7003,44.3209,665.751,-0,-0,-0,104230,-11377.3,10387.9
209,4,271,246,0,288.365,1058.05,0,-0,-0,-0,-32.3656,44.9931,665.637,-0,-0,-0,104537,-11558.8,10126.6
209,5,271,246,0,287.796,1058.01,0,-0,-0,-0,-32.8385,45.9148,667.309,-0,-0,-0,104774,-11208.2,10272.1
209,6,271,246,0,288.148,1058.21,0,-0,-0,-0,-32.2364,46.499,668.87,-0,-0,-0,105156,-11469.7,10337.3
209,7,271,246,0,288.153,1057.77,0,-0,-0,-0,-32.8867,47.5058,671.5,-0,-0,-0,105274,-11518.4,10477.8
209,8,271,246,0,288.425,1058.49,0,-0,-0,-0,-32.7338,47.6543,671.49,-0,-0,-0,105756,-11701,10449
209,9,271,246,0,288.443,1058.74,0,-0,-0,-0,-33.2679,48.7033,671.661,-0,-0,-0,105946,-11715.6,10460.4
210,0,271,246,0,288.204,1058.87,0,-0,-0,-0,-33.4721,49.3774,673.154,-0,-0,-0,106269,-11581,10632.8
210,1,271,246,0,288.317,1057.89,0,-0,-0,-0,-33.8194,50.2643,679.194,-0,-0,-0,106561,-11761.7,10818.4
210,2,271,246,0,288.281,1059.03,0,-0,-0,-0,-33.7186,51.2278,675.77,-0,-0,-0,106793,-11678,10776.5
210,3,271,246,0,288.355,1059.54,0,-0,-0,-0,-32.2175,52.0852,676.363,-0,-0,-0,107230,-11738,10873.8
210,4,271,246,0,288.173,1059.57,0,-0,-0,-0,-34.324,52.8156,677.344,-0,-0,-0,107407,-11632.2,10938.3
210,5,271,246,0,287.914,1059.75,0,-0,-0,-0,-34.8823,54.5901,678.825,-0,-0,-0,107765,-11481.7,10987.3
210,6,271,246,0,288.353,1059.88,0,-0,-0,-0,-35.2182,54.1862,678.655,-0,-0,-0,107824,-11776.4,11063
210,7,271,246,0,288.369,1060.16,0,-0,-0,-0,-35.5525,55.6011,679.963,-0,-0,-0,108224,-11810.5,11187.7
210,8,271,246,0,288.098,1059.83,0,-0,-0,-0,-35.8892,56.2173,681.367,-0,-0,-0,108221,-11650,11237.7
210,9,271,246,0,288.263,1060.03,0,-0,-0,-0,-36.4482,57.1438,682.416,-0,-0,-0,108522,-11780.2,11338.8
211,0,271,246,0,288.339,1060.94,0,-0,-0,-0,-36.272,57.4697,682.149,-0,-0,-0,109103,-11827.9,11409.2
211,1,271,246,0,288.362,1060.84,0,-0,-0,-0,-36.4869,58.6443,682.86,-0,-0,-0,109146,-11856.1,11773.3
211,2,271,246,0,288.348,1060.78,0,-0,-0,-0,-36.8695,59.6532,683.623,-0,-0,-0,109232,-11859.4,11399.6
211,3,271,246,0,288.302,1062.06,0,-0,-0,-0,-36.8117,60.206,684.585,-0,-0,-0,110261,-11844.7,11575.2
211,4,271,246,0,288.466,1061.29,0,-0,-0,-0,-37.3074,61.6775,683.971,-0,-0,-0,109632,-11946,11677.3
211,5,271,246,0,288.461,1061.37,0,-0,-0,-0,-37.3995,61.7831,684.495,-0,-0,-0,109772,-11952,11678.1
211,6,271,246,0,288.171,1061.63,0,-0,-0,-0,-37.6414,62.9403,684.674,-0,-0,-0,109981,-11756.6,11837.3
211,7,271,246,0,288.4,1061.65,0,-0,-0,-0,-38.3118,63.8727,685.63,-0,-0,-0,110144,-11930.2,11812.6
211,8,271,246,0,288.257,1061.62,0,-0,-0,-0,-37.9528,64.6667,686.674,-0,-0,-0,110295,-11850.2,11886
211,9,271,246,0,288.363,1062.2,0,-0,-0,-0,-38.5292,65.6284,685.976,-0,-0,-0,110582,-11910.8,12023
